1.421421 -0.079188 -0.99686 -1.01797 -0.652337
1.431431 -0.0572627 -0.998359 -0.991506 -0.641724
1.441441 -0.0351068 -0.999384 -0.965191 -0.632037
1.451451 -0.0127107 -0.999919 -0.939062 -0.62326
1.461461 0.00993184 -0.999951 -0.91316 -0.615371
1.471471 0.0328231 -0.999461 -0.887522 -0.608355
1.481481 0.0559608 -0.998433 -0.862186 -0.602192
1.491491 0.0793385 -0.996848 -0.837185 -0.596867
1.501501 0.102947 -0.994687 -0.81255 -0.592363
1.511511 0.126771 -0.991932 -0.788313 -0.588668
1.521521 0.150791 -0.988566 -0.764498 -0.585768
1.531531 0.174982 -0.984572 -0.741132 -0.583653
1.541541 0.199316 -0.979935 -0.718234 -0.582314
1.551551 0.223761 -0.974644 -0.695822 -0.581748
1.561561 0.24828 -0.968688 -0.67391 -0.581949
1.571571 0.27283 -0.962062 -0.652508 -0.582919
1.581581 0.297366 -0.954763 -0.631624 -0.584659
1.591591 0.321843 -0.946793 -0.611257 -0.587174
1.601602 0.346207 -0.938158 -0.591405 -0.590473
1.611612 0.370405 -0.92887 -0.57206 -0.594566
1.621622 0.394383 -0.918946 -0.55321 -0.599466
1.631632 0.418083 -0.908409 -0.534837 -0.605187
1.641642 0.44145 -0.897286 -0.516917 -0.611746
1.651652 0.464426 -0.885612 -0.499422 -0.61916
1.661662 0.486954 -0.873428 -0.482321 -0.627447
1.671672 0.508981 -0.860778 -0.465573 -0.636625
1.681682 0.530453 -0.847714 -0.449138 -0.646713
1.691692 0.55132 -0.834294 -0.432969 -0.657729
1.701702 0.571532 -0.82058 -0.417018 -0.669688
1.711712 0.591049 -0.806635 -0.401229 -0.682604
1.721722 0.609828 -0.792534 -0.385549 -0.696488
1.731732 0.627835 -0.778347 -0.369919 -0.711348
1.741742 0.645036 -0.764152 -0.354281 -0.727191
1.751752 0.661405 -0.750029 -0.338577 -0.744018
1.761762 0.676918 -0.736059 -0.32275 -0.761827
1.771772 0.691558 -0.722321 -0.306741 -0.780613
1.781782 0.70531 -0.708899 -0.290497 -0.800368
1.791792 0.718166 -0.695872 -0.273965 -0.821077
1.801802 0.730118 -0.683322 -0.257096 -0.842726
1.811812 0.741164 -0.671324 -0.239844 -0.865294
1.821822 0.751304 -0.659956 -0.222168 -0.888761
1.831832 0.760542 -0.649289 -0.204033 -0.9131
1.841842 0.768881 -0.639392 -0.185405 -0.938288
1.851852 0.776328 -0.630329 -0.166258 -0.964294
1.861862 0.782889 -0.622161 -0.146569 -0.991089
1.871872 0.788571 -0.614944 -0.126321 -1.01865
1.881882 0.793379 -0.608728 -0.105498 -1.04693
1.891892 0.797318 -0.603559 -0.0840921 -1.07591
1.901902 0.80039 -0.599479 -0.0620969 -1.10556
1.911912 0.802596 -0.596523 -0.0395079 -1.13584
1.921922 0.80393 -0.594724 -0.0163258 -1.16672
1.931932 0.804385 -0.594108 0.00744973 -1.19817
1.941942 0.803949 -0.594698 0.0318147 -1.23016
1.951952 0.802602 -0.596515 0.0567656 -1.26264
1.961962 0.800322 -0.59957 0.0822987 -1.29559
1.971972 0.797076 -0.603879 0.108411 -1.32896
1.981982 0.792826 -0.609448 0.135096 -1.3627
1.991992 0.787523 -0.616286 0.162353 -1.39677
2.002002 0.78111 -0.624393 0.19018 -1.43112
2.012012 0.773519 -0.633773 0.218577 -1.46566
2.022022 0.764668 -0.644424 0.247543 -1.50033
2.032032 0.754461 -0.656345 0.277081 -1.53504
2.042042 0.742787 -0.669527 0.307193 -1.56967
2.052052 0.729515 -0.683965 0.337883 -1.60409
2.062062 0.71449 -0.699646 0.36915 -1.63812
2.072072 0.697535 -0.71655 0.400994 -1.67157
2.082082 0.678443 -0.734653 0.433403 -1.70417
2.092092 0.656973 -0.753914 0.466357 -1.73558
2.102102 0.632853 -0.774272 0.499808 -1.76538
2.112112 0.605779 -0.795633 0.533673 -1.79303
2.122122 0.57543 -0.817851 0.567807 -1.81782
2.132132 0.5415 -0.840701 0.601965 -1.83887
2.142142 0.503765 -0.863841 0.635754 -1.85509
2.152152 0.462204 -0.886774 0.668586 -1.86525
2.162162 0.417149 -0.908838 0.699653 -1.8681
2.172172 0.36941 -0.929267 0.728002 -1.86276
2.182182 0.320224 -0.947342 0.752728 -1.84897
2.192192 0.270981 -0.962585 0.773217 -1.82732
2.202202 0.222879 -0.974846 0.789278 -1.79898
2.212212 0.176717 -0.984262 0.801083 -1.76539
2.222222 0.132901 -0.991129 0.809018 -1.72792
2.232232 0.0915546 -0.9958 0.813546 -1.6877
2.242242 0.0526307 -0.998614 0.815117 -1.64562
2.252252 0.0160013 -0.999872 0.814142 -1.60234
2.262262 -0.0184989 -0.999829 0.810968 -1.55838
2.272272 -0.0510398 -0.998697 0.805894 -1.51412
2.282282 -0.0817855 -0.99665 0.799171 -1.46985
2.292292 -0.110889 -0.993833 0.79101 -1.42578
2.302302 -0.138488 -0.990364 0.781594 -1.38209
2.312312 -0.164708 -0.986342 0.771078 -1.33891
2.322322 -0.189661 -0.98185 0.759596 -1.29635
2.332332 -0.213447 -0.976955 0.747268 -1.25449
2.342342 -0.236155 -0.971715 0.7342 -1.2134
2.352352 -0.257868 -0.96618 0.720484 -1.17313
2.362362 -0.278657 -0.960391 0.706208 -1.13372
2.372372 -0.298588 -0.954382 0.691447 -1.0952
2.382382 -0.317722 -0.948184 0.676273 -1.05761
2.392392 -0.336112 -0.941822 0.660751 -1.02096
2.402402 -0.353808 -0.935318 0.644944 -0.985275
2.412412 -0.370853 -0.928692 0.628908 -0.950556
2.422422 -0.387288 -0.921959 0.612699 -0.916815
2.432432 -0.40315 -0.915134 0.596367 -0.884057
2.442442 -0.418471 -0.90823 0.579963 -0.852284
2.452452 -0.433283 -0.901258 0.563531 -0.821492
2.462462 -0.447612 -0.894228 0.547116 -0.791682
2.472472 -0.461482 -0.88715 0.530762 -0.762846
2.482482 -0.474915 -0.880032 0.51451 -0.734981
2.492492 -0.487929 -0.872883 0.498397 -0.708077
2.502502 -0.500543 -0.865712 0.48246 -0.682125
2.512512 -0.512771 -0.858526 0.466736 -0.657115
2.522522 -0.524624 -0.851334 0.451259 -0.633037
2.532532 -0.536113 -0.844146 0.436059 -0.609878
2.542542 -0.547248 -0.83697 0.421167 -0.587626
2.552552 -0.558035 -0.829817 0.406611 -0.56627
2.562562 -0.568481 -0.822697 0.392418 -0.545796
2.572572 -0.578588 -0.81562 0.378613 -0.526194
2.582582 -0.588359 -0.8086 0.365218 -0.50745
2.592592 -0.597798 -0.801647 0.352253 -0.489551
2.602602 -0.606904 -0.794775 0.339738 -0.472486
2.612612 -0.615678 -0.787998 0.327688 -0.456244
2.622622 -0.624119 -0.78133 0.316121 -0.440815
2.632632 -0.632225 -0.774785 0.305048 -0.42619
2.642642 -0.639996 -0.768378 0.294482 -0.412357
2.652653 -0.64743 -0.762125 0.284432 -0.39931
2.662663 -0.654523 -0.756042 0.274906 -0.387041
2.672673 -0.661276 -0.750143 0.265911 -0.375544
2.682683 -0.667684 -0.744444 0.257452 -0.36481
2.692693 -0.673748 -0.738961 0.249534 -0.354837
2.702703 -0.679463 -0.733709 0.242159 -0.345622
2.712713 -0.68483 -0.728703 0.235329 -0.337158
2.722723 -0.689845 -0.723957 0.229045 -0.329443
2.732733 -0.694508 -0.719485 0.223307 -0.322477
2.742743 -0.698818 -0.715299 0.218114 -0.316257
2.752753 -0.702774 -0.711413 0.213465 -0.310781
2.762763 -0.706375 -0.707838 0.209358 -0.306051
2.772773 -0.709621 -0.704584 0.205791 -0.302066
2.782783 -0.712511 -0.701661 0.202762 -0.298827
2.792793 -0.715045 -0.699079 0.200268 -0.296334
2.802803 -0.717223 -0.696844 0.198305 -0.294589
2.812813 -0.719045 -0.694964 0.196871 -0.293593
2.822823 -0.720511 -0.693443 0.195963 -0.293349
2.832833 -0.721621 -0.692288 0.195578 -0.293859
2.842843 -0.722376 -0.691501 0.195713 -0.295125
2.852853 -0.722775 -0.691083 0.196364 -0.29715
2.862863 -0.72282 -0.691037 0.197528 -0.299937
2.872873 -0.722509 -0.691362 0.199204 -0.303489
2.882883 -0.721843 -0.692057 0.201387 -0.307809
2.892893 -0.720822 -0.69312 0.204074 -0.312901
2.902903 -0.719446 -0.694548 0.207263 -0.318769
2.912913 -0.717716 -0.696336 0.210949 -0.325417
2.922923 -0.71563 -0.698479 0.215131 -0.332851
2.932933 -0.713189 -0.700972 0.219802 -0.341073
2.942943 -0.710393 -0.703806 0.22496 -0.350089
2.952953 -0.70724 -0.706974 0.2306 -0.359905
2.962963 -0.70373 -0.710468 0.236717 -0.370527
2.972973 -0.699863 -0.714277 0.243305 -0.381961
2.982983 -0.695639 -0.718392 0.250356 -0.394212
2.992993 -0.691055 -0.722803 0.257867 -0.407289
3.003003 -0.68611 -0.727497 0.265825 -0.421198
3.013013 -0.680803 -0.732466 0.274224 -0.435949
3.023023 -0.675133 -0.737696 0.283052 -0.451548
3.033033 -0.669097 -0.743175 0.292298 -0.468003
3.043043 -0.662691 -0.748893 0.301949 -0.485325
3.053053 -0.655913 -0.754836 0.311992 -0.503521
3.063063 -0.648759 -0.760994 0.322411 -0.522603
3.073073 -0.641224 -0.767354 0.333187 -0.542577
3.083083 -0.633302 -0.773905 0.344303 -0.563457
3.093093 -0.624986 -0.780636 0.35574 -0.585248
3.103103 -0.61627 -0.787535 0.367474 -0.607962
3.113113 -0.607145 -0.794591 0.379484 -0.631609
3.123123 -0.5976 -0.801795 0.391744 -0.656195
3.133133 -0.587624 -0.809134 0.404227 -0.681731
3.143143 -0.577204 -0.8166 0.416906 -0.708223
3.153153 -0.566325 -0.824182 0.429751 -0.735679
3.163163 -0.55497 -0.83187 0.442731 -0.764106
3.173173 -0.543122 -0.839654 0.455812 -0.793505
3.183183 -0.530759 -0.847523 0.468961 -0.823885
3.193193 -0.517858 -0.855467 0.482142 -0.855246
3.203203 -0.504394 -0.863474 0.495315 -0.887589
3.213213 -0.490339 -0.871532 0.508441 -0.920912
3.223223 -0.475662 -0.879628 0.521478 -0.955213
3.233233 -0.460327 -0.887749 0.534381 -0.990484
3.243243 -0.444298 -0.895879 0.547105 -1.02672
3.253253 -0.427533 -0.904 0.559599 -1.06391
3.263263 -0.409986 -0.912092 0.57181 -1.10203
3.273273 -0.391607 -0.920133 0.583682 -1.14107
3.283283 -0.372338 -0.928097 0.595154 -1.181
3.293293 -0.352118 -0.935956 0.606162 -1.22179
3.303303 -0.330879 -0.943673 0.616632 -1.2634
3.313313 -0.308544 -0.95121 0.626485 -1.30578
3.323323 -0.285027 -0.958519 0.635635 -1.34888
3.333333 -0.260233 -0.965546 0.643985 -1.39262
3.343343 -0.234053 -0.972224 0.651424 -1.43691
3.353353 -0.206367 -0.978475 0.657826 -1.48163
3.363363 -0.177041 -0.984204 0.663047 -1.52665
3.373373 -0.14592 -0.989296 0.666921 -1.57178
3.383383 -0.112836 -0.993614 0.669252 -1.61678
3.393393 -0.0776019 -0.996984 0.66981 -1.66135
3.403403 -0.0400203 -0.999199 0.668323 -1.70507
3.413413 0.000106 -1 0.664474 -1.74741
3.423423 0.0429498 -0.999077 0.657899 -1.78764
3.433433 0.0886017 -0.996067 0.648198 -1.82483
3.443443 0.136984 -0.990573 0.634975 -1.85776
3.453453 0.187716 -0.982223 0.617924 -1.88495
3.463463 0.239983 -0.970777 0.596967 -1.90489
3.473473 0.292508 -0.956263 0.572387 -1.9163
3.483483 0.343769 -0.939054 0.544872 -1.91862
3.493493 0.392389 -0.919799 0.515346 -1.91221
3.503503 0.437455 -0.899241 0.484726 -1.89812
3.513513 0.478578 -0.878045 0.453742 -1.87774
3.523523 0.51576 -0.856733 0.422888 -1.85241
3.533533 0.549225 -0.835675 0.392465 -1.82331
3.543543 0.579284 -0.815126 0.362639 -1.79138
3.553553 0.606268 -0.795261 0.333489 -1.75734
3.563563 0.630489 -0.776198 0.305049 -1.72176
3.573573 0.65223 -0.758021 0.277322 -1.68508
3.583583 0.67174 -0.740787 0.250298 -1.64764
3.593593 0.689232 -0.72454 0.223958 -1.60971
3.603603 0.704894 -0.709313 0.198281 -1.57149
3.613613 0.718884 -0.69513 0.173248 -1.53315
3.623623 0.731342 -0.682011 0.148839 -1.49484
3.633634 0.742388 -0.66997 0.125038 -1.45666
3.643644 0.752125 -0.659021 0.101829 -1.4187
3.653654 0.76064 -0.649173 0.0792029 -1.38105
3.663664 0.768013 -0.640435 0.0571477 -1.34376
3.673674 0.774307 -0.63281 0.0356578 -1.3069
3.683684 0.779581 -0.626301 0.0147284 -1.27051
3.693694 0.783882 -0.620909 -0.00564475 -1.23463
3.703704 0.787251 -0.616633 -0.0254637 -1.19929
3.713714 0.789722 -0.613465 -0.0447279 -1.16455
3.723724 0.791322 -0.611399 -0.063439 -1.13042
3.733734 0.792076 -0.610423 -0.081597 -1.09694
3.743744 0.791999 -0.610523 -0.0992031 -1.06413
3.753754 0.791106 -0.611679 -0.116259 -1.03202
3.763764 0.789407 -0.61387 -0.132768 -1.00064
3.773774 0.786908 -0.61707 -0.148735 -0.97002
3.783784 0.783613 -0.62125 -0.164167 -0.940176
3.793794 0.779523 -0.626374 -0.179075 -0.911138
3.803804 0.77464 -0.632403 -0.19347 -0.882929
3.813814 0.76896 -0.639297 -0.207373 -0.855574
3.823824 0.762482 -0.647009 -0.2208 -0.829097
3.833834 0.755204 -0.655489 -0.233779 -0.803518
3.843844 0.747126 -0.664683 -0.246335 -0.778857
3.853854 0.738242 -0.674536 -0.258504 -0.755133
3.863864 0.728557 -0.684985 -0.27032 -0.732363
3.873874 0.718069 -0.695972 -0.281824 -0.71056
3.883884 0.706783 -0.707431 -0.293061 -0.689734
3.893894 0.694704 -0.719295 -0.304074 -0.669894
3.903904 0.681841 -0.7315 -0.314917 -0.651044
3.913914 0.668205 -0.743977 -0.325638 -0.633186
3.923924 0.653811 -0.756658 -0.336292 -0.616317
3.933934 0.638675 -0.769477 -0.346933 -0.600432
3.943944 0.622818 -0.782366 -0.357616 -0.585521
3.953954 0.606266 -0.795262 -0.368394 -0.571572
3.963964 0.589045 -0.808101 -0.379323 -0.558571
3.973974 0.571186 -0.820821 -0.390452 -0.5465
3.983984 0.552724 -0.833365 -0.401834 -0.535338
3.993994 0.533694 -0.845677 -0.413516 -0.525064
4.004004 0.514139 -0.857707 -0.425543 -0.515656
4.014014 0.494099 -0.869406 -0.437956 -0.507089
4.024024 0.473619 -0.88073 -0.450795 -0.499338
4.034034 0.452745 -0.89164 -0.464092 -0.49238
4.044044 0.431526 -0.9021 -0.477879 -0.48619
4.054054 0.410011 -0.912081 -0.492182 -0.480747
4.064064 0.388248 -0.921555 -0.507021 -0.476029
4.074074 0.366288 -0.930501 -0.522414 -0.472016
4.084084 0.344179 -0.938904 -0.538376 -0.468694
4.094094 0.32197 -0.94675 -0.554913 -0.466046
4.104104 0.299708 -0.954031 -0.572031 -0.464061
4.114114 0.277438 -0.960744 -0.589733 -0.462733
4.124124 0.255203 -0.966887 -0.608012 -0.462052
4.134134 0.233044 -0.972466 -0.626865 -0.462019
4.144144 0.210999 -0.977486 -0.64628 -0.462635
4.154154 0.189101 -0.981958 -0.666245 -0.463902
4.164164 0.167382 -0.985892 -0.686744 -0.465827
4.174174 0.145871 -0.989304 -0.707758 -0.468421
4.184184 0.124587 -0.992209 -0.729266 -0.471696
4.194194 0.103555 -0.994624 -0.751245 -0.475666
4.204204 0.0827871 -0.996567 -0.773669 -0.480348
4.214214 0.0622976 -0.998058 -0.79651 -0.485759
4.224224 0.0420926 -0.999114 -0.81974 -0.491922
4.234234 0.0221782 -0.999754 -0.843328 -0.498855
4.244244 0.002554 -0.999997 -0.86724 -0.506583
4.254254 -0.0167832 -0.999859 -0.891445 -0.515126
4.264264 -0.0358383 -0.999358 -0.915906 -0.52451
4.274274 -0.0546228 -0.998507 -0.940589 -0.534757
4.284284 -0.0731466 -0.997321 -0.965453 -0.54589
4.294294 -0.0914262 -0.995812 -0.99046 -0.557932
4.304304 -0.109479 -0.993989 -1.01557 -0.570906
4.314314 -0.127325 -0.991861 -1.04074 -0.584833
4.324324 -0.144989 -0.989433 -1.06593 -0.599733
4.334334 -0.162493 -0.98671 -1.09109 -0.615628
4.344344 -0.179867 -0.983691 -1.11618 -0.632533
4.354354 -0.197136 -0.980376 -1.14115 -0.650467
4.364364 -0.214335 -0.97676 -1.16594 -0.669442
4.374374 -0.231494 -0.972836 -1.19051 -0.689473
4.384384 -0.248649 -0.968594 -1.21479 -0.710569
4.394394 -0.265834 -0.964019 -1.23872 -0.732739
4.404404 -0.283089 -0.959094 -1.26225 -0.755989
4.414414 -0.300453 -0.953796 -1.28529 -0.78032
4.424424 -0.317968 -0.948101 -1.30778 -0.805729
4.434434 -0.335677 -0.941977 -1.32963 -0.832212
4.444444 -0.353625 -0.935387 -1.35076 -0.859757
4.454454 -0.371859 -0.928289 -1.37106 -0.888345
4.464464 -0.390428 -0.920634 -1.39042 -0.917952
4.474474 -0.409381 -0.912364 -1.40873 -0.948543
4.484484 -0.428769 -0.903414 -1.42583 -0.980071
4.494494 -0.448644 -0.893711 -1.44157 -1.01248
4.504504 -0.469054 -0.88317 -1.45576 -1.04567
4.514514 -0.490046 -0.871697 -1.4682 -1.07957
4.524524 -0.511659 -0.859189 -1.47865 -1.11401
4.534534 -0.533919 -0.845535 -1.48681 -1.14883
4.544544 -0.556834 -0.830624 -1.49239 -1.18381
4.554554 -0.580376 -0.814349 -1.495 -1.21865
4.564564 -0.604471 -0.796627 -1.49427 -1.25298
4.574574 -0.62898 -0.777421 -1.48978 -1.28636
4.584584 -0.653675 -0.756776 -1.48116 -1.31827
4.594594 -0.678236 -0.734844 -1.46809 -1.34814
4.604604 -0.702264 -0.711916 -1.45044 -1.37542
4.614614 -0.725319 -0.688413 -1.42825 -1.39967
4.624624 -0.746989 -0.664837 -1.40183 -1.4206
4.634634 -0.76695 -0.641707 -1.37163 -1.43818
4.644644 -0.785007 -0.619487 -1.33823 -1.45252
4.654655 -0.801088 -0.598547 -1.30221 -1.46393
4.664664 -0.815222 -0.579149 -1.26411 -1.47274
4.674675 -0.8275 -0.561465 -1.2244 -1.47933
4.684684 -0.838048 -0.545596 -1.18346 -1.48405
4.694695 -0.847001 -0.531591 -1.14157 -1.48722
4.704705 -0.85449 -0.519467 -1.09899 -1.48912
4.714715 -0.860637 -0.509219 -1.0559 -1.48997
4.724725 -0.865546 -0.500829 -1.01244 -1.48998
4.734735 -0.869308 -0.494271 -0.968728 -1.48932
4.744745 -0.871995 -0.489515 -0.924867 -1.48812
4.754755 -0.873666 -0.486525 -0.880931 -1.4865
4.764765 -0.874366 -0.485267 -0.836986 -1.48457
4.774775 -0.874125 -0.4857 -0.793084 -1.48241
4.784785 -0.872963 -0.487786 -0.749273 -1.48011
4.794795 -0.87089 -0.491477 -0.705595 -1.47772
4.804805 -0.867905 -0.49673 -0.662084 -1.47532
4.814815 -0.863999 -0.503493 -0.61877 -1.47296
4.824825 -0.859157 -0.511712 -0.57568 -1.47069
4.834835 -0.853358 -0.521325 -0.532838 -1.46857
4.844845 -0.846574 -0.532271 -0.490262 -1.46664
4.854855 -0.838775 -0.544478 -0.447968 -1.46495
4.864865 -0.829928 -0.55787 -0.405968 -1.46355
4.874875 -0.819998 -0.572367 -0.364271 -1.46249
4.884885 -0.808948 -0.587881 -0.322881 -1.4618
4.894895 -0.796743 -0.604318 -0.281801 -1.46154
4.904905 -0.78335 -0.621581 -0.241029 -1.46175
4.914915 -0.768735 -0.639567 -0.20056 -1.46247
4.924925 -0.75287 -0.658169 -0.160386 -1.46375
4.934935 -0.73573 -0.677275 -0.120497 -1.46562
4.944945 -0.717293 -0.696771 -0.0808819 -1.46812
4.954955 -0.697545 -0.716541 -0.0415271 -1.47129
4.964965 -0.676471 -0.736469 -0.00241852 -1.47515
